 48.858 774.02 757.42 7143.82 315.55 24.9866 205.59 154.52 0.001162
 48.096 774.05 757.39 7143.82 320.21 24.9864 213.26 146.87 0.001166
 47.125 774.07 757.38 7143.83 326.13 24.9864 222.86 137.28 0.001168
 46.154 774.07 757.40 7143.84 332.06 24.9866 232.86 127.29 0.001167
 45.183 774.02 757.47 7143.84 337.98 24.9869 242.57 117.60 0.001159
 44.212 773.95 757.56 7143.85 343.91 24.9869 253.00 107.18 0.001147
 42.201 773.81 757.73 7143.87 356.18 24.9867 274.98  85.20 0.001125
 41.924 773.72 757.83 7143.87 357.88 24.9866 278.32  81.86 0.001112
 41.161 773.74 757.82 7143.88   2.53 24.9865 286.72  73.45 0.001114
 40.190 773.68 757.89 7143.89   8.46 24.9864 297.63  62.54 0.001105
 38.318 773.62 757.98 7143.90  19.88 24.9860 318.17  41.97 0.001095
 35.198 773.64 757.97 7143.91  38.93 24.9862 351.29   8.78 0.001097
 34.227 773.65 757.96 7143.91  44.85 24.9863   1.51 358.53 0.001099
 33.187 773.86 757.77 7143.91  51.23 24.9855  12.74 347.28 0.001126
 32.216 773.88 757.74 7143.91  57.15 24.9855  22.82 337.18 0.001129
 31.176 773.89 757.74 7143.91  63.50 24.9852  33.70 326.28 0.001130
 30.205 773.92 757.71 7143.92  69.43 24.9850  44.30 315.66 0.001134
 29.442 773.94 757.70 7143.92  74.09 24.9849  52.57 307.37 0.001136
 27.431 773.34 758.31 7143.93  86.33 24.9851  73.56 286.42 0.001052
 25.559 774.03 757.63 7143.93  97.79 24.9844  93.91 266.01 0.001148
 23.617 774.17 757.50 7143.94 109.65 24.9842 114.41 245.52 0.001166
 22.577 774.22 757.46 7143.94 116.00 24.9839 125.22 234.72 0.001174
 22.300 774.22 757.46 7143.94 117.69 24.9838 128.12 231.82 0.001174
 21.537 774.27 757.42 7143.94 122.35 24.9840 136.11 223.85 0.001179
 20.427 774.36 757.34 7143.95 129.12 24.9842 147.36 212.62 0.001191
 19.664 774.32 757.39 7143.96 133.78 24.9840 155.40 204.60 0.001184
 18.624 774.28 757.44 7143.96 140.13 24.9842 165.98 194.03 0.001178
 17.445 774.31 757.43 7143.97 147.32 24.9848 177.35 182.70 0.001181
 14.533 774.04 757.74 7143.99 165.10 24.9856 206.71 153.40 0.001141
 13.562 773.98 757.81 7143.99 171.03 24.9857 217.11 143.02 0.001132
 12.730 773.96 757.83 7144.00 176.10 24.9854 226.43 133.71 0.001128
 11.620 773.94 757.86 7144.00 182.88 24.9855 238.36 121.80 0.001125
 10.719 773.96 757.85 7144.00 188.38 24.9854 248.31 111.86 0.001127
  9.887 773.95 757.86 7144.00 193.45 24.9854 257.17 103.01 0.001126
  6.835 773.86 757.96 7144.01 212.05 24.9869 286.17  74.05 0.001113
  5.934 774.02 757.80 7144.01 217.58 24.9856 299.57  60.59 0.001135
  5.865 774.02 757.81 7144.01 218.00 24.9857 300.38  59.78 0.001134
  4.963 773.98 757.84 7144.01 223.51 24.9860 309.90  50.25 0.001130
  3.992 773.96 757.87 7144.02 229.43 24.9861 320.27  39.87 0.001126
  3.021 773.98 757.85 7144.02 235.36 24.9860 330.38  29.74 0.001129
  1.981 773.99 757.84 7144.02 241.71 24.9860 341.22  18.87 0.001130
  1.010 773.98 757.86 7144.02 247.64 24.9859 351.36   8.71 0.001128
363.098 773.92 757.93 7144.02 265.41 24.9851  21.54 338.46 0.001120
362.127 773.92 757.94 7144.03 271.34 24.9849  32.01 327.97 0.001118
361.156 773.92 757.94 7144.03 277.27 24.9846  42.52 317.45 0.001118
360.116 773.94 757.93 7144.04 283.62 24.9844  53.54 306.41 0.001120
359.145 773.95 757.93 7144.04 289.54 24.9844  63.93 296.01 0.001121
357.203 774.01 757.90 7144.05 301.39 24.9845  84.75 275.17 0.001128
355.192 774.13 757.80 7144.07 313.67 24.9845 105.27 254.65 0.001143
354.915 774.16 757.77 7144.07 315.36 24.9845 108.09 251.84 0.001147
354.152 774.20 757.75 7144.07 320.02 24.9845 115.78 244.15 0.001151
353.181 774.16 757.80 7144.08 325.94 24.9845 125.81 234.14 0.001145
352.210 774.18 757.79 7144.09 331.87 24.9843 135.40 224.55 0.001147
351.170 774.20 757.79 7144.10 338.22 24.9847 145.76 214.22 0.001148
350.338 774.21 757.79 7144.10 343.30 24.9846 154.42 205.57 0.001149
350.199 774.23 757.78 7144.10 344.14 24.9848 155.57 204.42 0.001151
348.396 774.19 757.84 7144.11 355.15 24.9849 174.28 185.76 0.001144
348.188 774.19 757.84 7144.11 356.42 24.9851 176.05 184.00 0.001144
347.217 774.17 757.87 7144.12   2.34 24.9852 185.78 174.28 0.001141
346.247 774.15 757.90 7144.12   8.27 24.9852 195.83 164.25 0.001138
344.235 774.12 757.95 7144.13  20.54 24.9851 216.22 143.91 0.001131
343.195 774.07 758.00 7144.14  26.89 24.9849 226.99 133.15 0.001125
342.155 774.04 758.03 7144.14  33.24 24.9847 238.08 122.08 0.001120
341.531 774.05 758.04 7144.14  37.05 24.9847 244.57 115.60 0.001120
341.184 773.98 758.11 7144.14  39.16 24.9845 248.20 111.97 0.001111
340.213 773.97 758.12 7144.15  45.09 24.9844 258.31 101.87 0.001109
339.242 773.97 758.13 7144.15  51.01 24.9842 268.63  91.55 0.001109
337.578 773.99 758.12 7144.16  61.17 24.9838 286.25  73.92 0.001110
337.509 774.00 758.11 7144.16  61.59 24.9838 286.85  73.32 0.001112
336.538 774.05 758.07 7144.16  67.52 24.9835 297.10  63.07 0.001118
335.914 774.07 758.05 7144.16  71.33 24.9832 303.71  56.45 0.001121
334.665 774.05 758.08 7144.17  78.94 24.9829 316.75  43.39 0.001118
333.556 774.09 758.05 7144.17  85.72 24.9828 328.26  31.85 0.001123
332.724 774.16 757.99 7144.18  90.79 24.9822 336.99  23.11 0.001132
330.713 774.27 757.90 7144.19 103.07 24.9815 357.78   2.28 0.001146
330.019 774.33 757.86 7144.20 107.31 24.9813   4.95 355.09 0.001152
329.534 774.34 757.86 7144.20 110.27 24.9818  10.30 349.73 0.001153
328.008 774.38 757.85 7144.21 119.58 24.9820  25.82 334.17 0.001156
326.829 774.52 757.73 7144.22 126.78 24.9826  38.70 321.27 0.001175
325.511 774.64 757.62 7144.23 134.85 24.9847  55.33 304.60 0.001191
322.807 774.75 757.54 7144.25 151.36 24.9836  84.57 275.34 0.001204
321.628 774.77 757.54 7144.25 158.55 24.9837  96.97 262.94 0.001205
320.796 774.73 757.59 7144.26 163.62 24.9836 105.46 254.44 0.001200
318.992 774.59 757.75 7144.27 174.62 24.9830 125.36 234.58 0.001179
318.854 774.55 757.78 7144.27 175.47 24.9833 127.12 232.82 0.001174
316.981 774.65 757.74 7144.30 186.90 24.9842 146.44 213.53 0.001183
316.773 774.86 757.57 7144.31 188.17 24.9851 145.45 214.48 0.001210
316.010 774.46 757.93 7144.30 192.83 24.9823 153.10 206.89 0.001157
314.069 774.51 757.91 7144.31 204.67 24.9828 173.02 187.01 0.001162
313.098 774.52 757.91 7144.32 210.60 24.9828 183.20 176.86 0.001162
312.127 774.53 757.91 7144.32 216.52 24.9830 193.37 166.71 0.001163
311.087 774.49 757.96 7144.33 222.87 24.9827 203.97 156.14 0.001157
310.116 774.40 758.06 7144.33 228.79 24.9823 213.77 146.35 0.001144
309.145 774.36 758.10 7144.33 234.72 24.9823 223.68 136.46 0.001138
308.174 774.37 758.10 7144.34 240.64 24.9823 233.84 126.31 0.001138
307.203 774.35 758.13 7144.34 246.56 24.9824 243.91 116.26 0.001135
306.163 774.32 758.18 7144.35 252.91 24.9827 254.83 105.35 0.001129
305.261 774.31 758.19 7144.35 258.41 24.9828 264.22  95.96 0.001128
302.140 774.24 758.30 7144.37 277.45 24.9830 296.47  63.70 0.001115
301.239 774.23 758.31 7144.37 282.95 24.9829 306.01  54.14 0.001114
300.198 774.21 758.35 7144.38 289.30 24.9829 317.27  42.87 0.001110
299.158 774.03 758.53 7144.38 295.66 24.9835 328.16  31.95 0.001085
298.118 774.07 758.50 7144.38 302.00 24.9832 339.36  20.73 0.001089
297.216 774.07 758.51 7144.39 307.50 24.9833 349.08  10.99 0.001089
295.274 773.98 758.61 7144.40 319.36 24.9834   9.95 350.08 0.001076
294.165 774.02 758.58 7144.40 326.13 24.9829  21.44 338.56 0.001080
293.194 774.01 758.60 7144.40 332.05 24.9828  31.55 328.43 0.001078
292.778 774.01 758.60 7144.41 334.59 24.9827  35.88 324.10 0.001078
292.154 774.07 758.55 7144.41 338.40 24.9826  43.52 316.44 0.001086
291.183 774.21 758.42 7144.42 344.33 24.9822  53.84 306.11 0.001105
289.518 774.24 758.41 7144.43 354.48 24.9823  71.32 288.61 0.001108
288.478 774.25 758.42 7144.43   0.83 24.9826  82.47 277.46 0.001108
286.883 774.35 758.34 7144.44  10.56 24.9828  99.39 260.53 0.001120
285.496 774.38 758.32 7144.45  19.02 24.9830 113.65 246.28 0.001124
284.664 774.37 758.34 7144.46  24.10 24.9832 122.42 237.53 0.001122
283.970 774.37 758.35 7144.46  28.33 24.9830 129.71 230.25 0.001122
280.711 774.40 758.35 7144.47  48.22 24.9832 163.02 196.99 0.001123
280.017 774.41 758.34 7144.48  52.45 24.9831 170.35 189.68 0.001124
279.740 774.46 758.29 7144.48  54.15 24.9833 172.76 187.27 0.001132
278.769 774.41 758.35 7144.48  60.08 24.9828 182.98 177.08 0.001124
278.075 774.36 758.40 7144.48  64.31 24.9826 190.47 169.60 0.001117
276.757 774.34 758.43 7144.49  72.35 24.9823 204.41 155.69 0.001113
276.480 774.39 758.38 7144.48  74.05 24.9818 207.10 153.01 0.001121
275.578 774.38 758.40 7144.49  79.55 24.9819 216.89 143.24 0.001118
272.596 774.25 758.55 7144.50  97.75 24.9821 248.02 112.15 0.001099
271.833 774.34 758.46 7144.50 102.42 24.9829 255.10 105.08 0.001112
270.932 774.24 758.57 7144.50 107.92 24.9833 263.95  96.23 0.001097
269.822 773.92 758.90 7144.51 114.70 24.9836 274.80  85.36 0.001051
268.643 773.94 758.88 7144.51 121.89 24.9835 287.13  73.04 0.001054
267.880 774.13 758.70 7144.51 126.54 24.9836 295.09  65.08 0.001079
266.909 774.10 758.74 7144.52 132.46 24.9837 305.28  54.87 0.001075
266.008 774.09 758.75 7144.52 137.96 24.9838 314.68  45.45 0.001074
265.037 774.11 758.73 7144.52 143.89 24.9838 325.03  35.09 0.001077
264.066 774.08 758.77 7144.52 149.81 24.9841 335.51  24.59 0.001072
263.095 774.09 758.76 7144.53 155.74 24.9841 345.72  14.36 0.001073
262.887 774.10 758.76 7144.53 157.01 24.9842 348.34  11.74 0.001073
260.113 774.22 758.65 7144.54 173.94 24.9841  17.33 342.68 0.001089
259.072 774.27 758.61 7144.54 180.29 24.9841  28.03 331.96 0.001096
258.171 774.30 758.58 7144.54 185.79 24.9841  37.84 322.14 0.001101
256.159 774.38 758.51 7144.54 198.06 24.9843  59.30 300.64 0.001110
255.188 774.42 758.46 7144.54 203.99 24.9841  69.80 290.13 0.001117
254.217 774.50 758.39 7144.54 209.91 24.9838  80.42 279.50 0.001128
252.137 774.49 758.41 7144.55 222.61 24.9838 102.32 257.60 0.001125
251.166 774.57 758.33 7144.55 228.53 24.9838 112.36 247.57 0.001136
250.334 774.60 758.30 7144.55 233.61 24.9836 121.18 238.76 0.001141
250.126 774.58 758.32 7144.55 234.88 24.9837 123.34 236.60 0.001138
249.224 774.62 758.28 7144.55 240.38 24.9836 132.83 227.12 0.001144
248.184 774.63 758.28 7144.56 246.73 24.9836 143.64 216.33 0.001144
247.143 774.65 758.28 7144.56 253.08 24.9835 154.31 205.69 0.001146
246.242 774.69 758.24 7144.57 258.58 24.9836 163.59 196.43 0.001151
244.161 774.68 758.28 7144.58 271.28 24.9840 184.46 175.60 0.001148
243.260 774.68 758.28 7144.58 276.78 24.9841 193.50 166.58 0.001148
242.150 774.65 758.33 7144.59 283.55 24.9841 205.10 155.01 0.001143
241.456 774.65 758.33 7144.59 287.78 24.9841 212.47 147.65 0.001142
238.543 774.56 758.45 7144.60 305.56 24.9851 241.95 118.21 0.001128
237.434 774.52 758.49 7144.61 312.33 24.9853 253.55 106.63 0.001122
236.463 774.43 758.59 7144.61 318.26 24.9853 263.34  96.84 0.001109
236.255 774.41 758.62 7144.61 319.53 24.9853 265.51  94.67 0.001105
235.284 774.40 758.63 7144.61 325.45 24.9852 275.96  84.22 0.001103
233.619 774.37 758.67 7144.62 335.61 24.9853 293.75  66.41 0.001099
232.510 774.27 758.77 7144.62 342.38 24.9859 305.48  54.68 0.001085
230.706 774.36 758.69 7144.62 353.38 24.9854 324.79  35.33 0.001096
229.597 774.30 758.75 7144.62   0.16 24.9857 336.89  23.20 0.001088
228.487 774.28 758.77 7144.62   6.93 24.9853 348.47  11.61 0.001085
227.724 774.33 758.72 7144.63  11.58 24.9851 356.38   3.68 0.001093
223.563 774.42 758.65 7144.63  36.97 24.9842  41.92 318.04 0.001104
218.639 774.71 758.38 7144.65  67.02 24.9828  92.62 267.30 0.001143
216.974 774.83 758.27 7144.65  77.18 24.9829 110.10 249.82 0.001159
215.726 774.62 758.48 7144.65  84.79 24.9823 122.86 237.09 0.001130
213.992 774.63 758.50 7144.66  95.37 24.9829 140.93 219.04 0.001129
213.021 774.72 758.42 7144.67 101.29 24.9830 150.66 209.33 0.001141
212.882 774.76 758.38 7144.67 102.14 24.9832 151.72 208.27 0.001146
211.079 774.92 758.23 7144.68 113.14 24.9832 170.09 189.94 0.001168
210.108 774.90 758.26 7144.68 119.07 24.9830 180.03 180.02 0.001164
209.137 774.92 758.24 7144.68 124.99 24.9829 190.07 170.00 0.001167
208.859 774.88 758.28 7144.68 126.68 24.9830 192.78 167.30 0.001162
208.166 774.88 758.29 7144.68 130.92 24.9829 200.09 160.00 0.001161
207.126 774.81 758.36 7144.68 137.26 24.9830 210.54 149.58 0.001151
206.155 774.77 758.40 7144.69 143.19 24.9831 220.62 139.52 0.001146
205.114 774.74 758.44 7144.69 149.54 24.9835 231.12 129.03 0.001141
204.213 774.68 758.50 7144.69 155.04 24.9835 240.13 120.03 0.001132
203.172 774.62 758.57 7144.69 161.38 24.9835 250.92 109.26 0.001123
202.132 774.57 758.62 7144.69 167.73 24.9837 261.69  98.49 0.001117
201.161 774.54 758.65 7144.70 173.66 24.9837 271.78  88.39 0.001113
200.190 774.54 758.65 7144.70 179.58 24.9838 281.91  78.26 0.001112
200.121 774.52 758.67 7144.70 180.04 24.9842 284.37  75.80 0.001110
199.219 774.51 758.68 7144.70 185.54 24.9840 293.67  66.50 0.001107
198.179 774.47 758.73 7144.70 191.89 24.9844 304.62  55.53 0.001102
197.208 774.43 758.77 7144.70 197.81 24.9845 315.10  45.03 0.001097
196.167 774.41 758.80 7144.70 204.16 24.9848 326.28  33.84 0.001093
195.404 774.40 758.81 7144.70 208.81 24.9845 334.28  25.82 0.001091
195.266 774.39 758.81 7144.70 209.66 24.9847 335.90  24.21 0.001091
194.225 774.39 758.82 7144.71 216.00 24.9849 347.09  12.99 0.001089
193.185 774.39 758.82 7144.71 222.35 24.9850 358.14   1.91 0.001090
192.145 774.40 758.82 7144.71 228.70 24.9850   9.20 350.84 0.001091
191.243 774.42 758.80 7144.71 234.20 24.9852  18.68 341.33 0.001093
189.578 774.47 758.75 7144.71 244.35 24.9847  35.63 324.35 0.001100
188.538 774.53 758.70 7144.72 250.70 24.9847  46.49 313.47 0.001108
187.567 774.56 758.68 7144.72 256.62 24.9847  56.72 303.22 0.001111
187.220 774.58 758.66 7144.72 258.73 24.9849  60.33 299.61 0.001115
186.596 774.58 758.66 7144.72 262.54 24.9848  66.84 293.09 0.001114
185.556 774.61 758.64 7144.73 268.89 24.9850  77.79 282.14 0.001118
184.585 774.64 758.62 7144.73 274.81 24.9851  87.90 272.03 0.001121
183.614 774.64 758.63 7144.73 280.73 24.9851  98.00 261.93 0.001120
182.643 774.66 758.62 7144.74 286.65 24.9852 108.11 251.82 0.001123
181.533 774.65 758.63 7144.74 293.42 24.9851 119.74 240.20 0.001121
180.423 774.66 758.64 7144.75 300.19 24.9851 131.33 228.62 0.001121
179.730 774.66 758.64 7144.75 304.42 24.9851 138.60 221.36 0.001121
178.689 774.66 758.65 7144.76 310.76 24.9851 149.51 210.48 0.001120
178.551 774.66 758.65 7144.76 311.61 24.9851 150.96 209.03 0.001120
177.926 774.68 758.64 7144.76 315.41 24.9853 157.55 202.45 0.001123
176.955 774.50 758.84 7144.77 321.34 24.9860 169.04 190.98 0.001096
